Id,Loan_Status
12149,Fully Paid
77877,Fully Paid
8603,Fully Paid
92076,Fully Paid
505,Fully Paid
73628,Fully Paid
17006,Fully Paid
8913,Fully Paid
71112,Fully Paid
96818,Fully Paid
42133,Fully Paid
29023,Fully Paid
8768,Fully Paid
42683,Fully Paid
71848,Fully Paid
11995,Fully Paid
66949,Fully Paid
12742,Fully Paid
66330,Fully Paid
11675,Fully Paid
96429,Fully Paid
18007,Fully Paid
36592,Fully Paid
69462,Fully Paid
35815,Fully Paid
1492,Fully Paid
3603,Fully Paid
62680,Fully Paid
98441,Fully Paid
7690,Fully Paid
91141,Fully Paid
18244,Fully Paid
42173,Fully Paid
59473,Fully Paid
98181,Fully Paid
55976,Fully Paid
79979,Fully Paid
22971,Fully Paid
70675,Fully Paid
71998,Fully Paid
97530,Fully Paid
42069,Fully Paid
72914,Charged Off
91873,Fully Paid
79971,Fully Paid
19947,Fully Paid
79369,Fully Paid
32547,Fully Paid
65949,Fully Paid
11080,Fully Paid
20964,Charged Off
74937,Fully Paid
19018,Fully Paid
56548,Fully Paid
63068,Fully Paid
62978,Fully Paid
82080,Fully Paid
77571,Fully Paid
19574,Fully Paid
22699,Fully Paid
62266,Fully Paid
75759,Fully Paid
72169,Fully Paid
63593,Fully Paid
14584,Fully Paid
84859,Fully Paid
48806,Fully Paid
72836,Fully Paid
91448,Fully Paid
45837,Fully Paid
37887,Fully Paid
26267,Fully Paid
52481,Fully Paid
49716,Fully Paid
32023,Fully Paid
67488,Fully Paid
79696,Fully Paid
67378,Fully Paid
95273,Fully Paid
5805,Fully Paid
24642,Fully Paid
86421,Fully Paid
71318,Charged Off
5406,Fully Paid
99074,Fully Paid
37952,Fully Paid
95927,Fully Paid
51875,Fully Paid
13703,Fully Paid
26114,Fully Paid
90837,Fully Paid
66537,Fully Paid
45733,Fully Paid
59118,Fully Paid
52952,Fully Paid
43604,Fully Paid
94693,Fully Paid
27209,Fully Paid
30211,Fully Paid
85333,Fully Paid
49500,Fully Paid
52913,Fully Paid
85244,Charged Off
54826,Fully Paid
16659,Fully Paid
46728,Fully Paid
88011,Fully Paid
35383,Fully Paid
287,Fully Paid
40478,Fully Paid
56761,Fully Paid
45445,Fully Paid
86964,Fully Paid
16305,Charged Off
26227,Fully Paid
11118,Fully Paid
51114,Fully Paid
64853,Fully Paid
51548,Fully Paid
75755,Fully Paid
84677,Fully Paid
90173,Fully Paid
43320,Fully Paid
91270,Fully Paid
88105,Fully Paid
90794,Fully Paid
16088,Fully Paid
47183,Fully Paid
30633,Charged Off
24698,Fully Paid
12546,Fully Paid
24315,Fully Paid
89586,Fully Paid
36032,Fully Paid
82726,Fully Paid
88102,Fully Paid
37002,Fully Paid
92507,Fully Paid
41820,Fully Paid
87015,Fully Paid
75714,Fully Paid
67046,Fully Paid
25735,Fully Paid
63402,Fully Paid
55210,Fully Paid
36803,Fully Paid
75823,Fully Paid
58075,Fully Paid
6341,Fully Paid
13232,Fully Paid
6843,Fully Paid
66361,Fully Paid
21406,Fully Paid
57855,Fully Paid
88131,Fully Paid
41798,Fully Paid
79196,Fully Paid
29367,Fully Paid
35486,Fully Paid
19627,Fully Paid
88277,Fully Paid
60699,Fully Paid
69078,Fully Paid
40920,Fully Paid
59770,Fully Paid
49359,Fully Paid
83322,Fully Paid
54603,Fully Paid
99043,Fully Paid
4011,Fully Paid
23923,Fully Paid
4440,Fully Paid
6231,Fully Paid
86731,Fully Paid
83354,Fully Paid
558,Fully Paid
61331,Charged Off
27017,Fully Paid
84736,Fully Paid
20653,Fully Paid
65863,Fully Paid
70796,Fully Paid
77766,Fully Paid
71867,Fully Paid
21833,Fully Paid
66735,Fully Paid
57538,Fully Paid
43809,Fully Paid
72716,Fully Paid
30425,Fully Paid
83908,Fully Paid
76083,Fully Paid
25524,Fully Paid
8434,Fully Paid
3626,Fully Paid
41312,Fully Paid
47985,Fully Paid
29835,Fully Paid
56769,Fully Paid
73395,Fully Paid
72287,Charged Off
47799,Fully Paid
49961,Fully Paid
71637,Fully Paid
48282,Fully Paid
68278,Fully Paid
83275,Fully Paid
71015,Fully Paid
28775,Fully Paid
1194,Fully Paid
37258,Fully Paid
52320,Fully Paid
26538,Fully Paid
86684,Fully Paid
23197,Fully Paid
51553,Fully Paid
79762,Fully Paid
17426,Fully Paid
83831,Fully Paid
73867,Fully Paid
50327,Charged Off
77414,Fully Paid
76727,Fully Paid
6390,Fully Paid
15862,Fully Paid
90670,Fully Paid
71200,Fully Paid
7284,Fully Paid
5521,Fully Paid
90275,Fully Paid
2939,Fully Paid
75785,Fully Paid
73120,Fully Paid
23622,Fully Paid
57209,Fully Paid
81477,Fully Paid
77423,Fully Paid
66966,Fully Paid
74783,Fully Paid
81305,Fully Paid
80044,Fully Paid
87045,Fully Paid
31380,Fully Paid
9600,Fully Paid
18346,Fully Paid
99265,Fully Paid
20690,Fully Paid
70984,Fully Paid
80052,Fully Paid
38465,Fully Paid
15676,Fully Paid
88120,Fully Paid
26689,Fully Paid
49440,Fully Paid
66170,Fully Paid
74994,Fully Paid
65822,Fully Paid
5376,Fully Paid
15169,Fully Paid
38031,Fully Paid
82763,Fully Paid
31392,Charged Off
19269,Charged Off
19919,Fully Paid
34307,Fully Paid
60947,Fully Paid
12876,Fully Paid
71507,Fully Paid
52451,Fully Paid
85846,Fully Paid
22945,Fully Paid
35436,Fully Paid
53785,Fully Paid
40646,Fully Paid
64503,Fully Paid
26113,Fully Paid
88614,Charged Off
98424,Fully Paid
29150,Fully Paid
4190,Fully Paid
42708,Fully Paid
66528,Fully Paid
87285,Fully Paid
45127,Fully Paid
44545,Fully Paid
45617,Fully Paid
84654,Fully Paid
87042,Fully Paid
67265,Fully Paid
83213,Fully Paid
8609,Fully Paid
91724,Fully Paid
24996,Fully Paid
22829,Fully Paid
39413,Fully Paid
67702,Fully Paid
136,Fully Paid
39475,Fully Paid
84862,Fully Paid
40445,Fully Paid
43063,Fully Paid
49991,Charged Off
8110,Fully Paid
62368,Fully Paid
75318,Fully Paid
25171,Fully Paid
70838,Fully Paid
35684,Fully Paid
9298,Fully Paid
76809,Fully Paid
43128,Fully Paid
8032,Fully Paid
24354,Fully Paid
14266,Fully Paid
3377,Fully Paid
87107,Fully Paid
67670,Fully Paid
42601,Fully Paid
10726,Fully Paid
45739,Fully Paid
97248,Fully Paid
86546,Fully Paid
69104,Fully Paid
26964,Charged Off
56381,Fully Paid
77783,Fully Paid
33216,Fully Paid
33596,Fully Paid
58180,Fully Paid
58396,Fully Paid
93228,Fully Paid
3396,Fully Paid
56952,Fully Paid
53129,Fully Paid
70793,Fully Paid
23840,Fully Paid
16353,Fully Paid
35690,Fully Paid
47245,Fully Paid
76003,Fully Paid
61822,Fully Paid
32195,Fully Paid
62688,Fully Paid
68112,Fully Paid
7472,Fully Paid
38727,Fully Paid
20729,Fully Paid
29536,Fully Paid
20206,Fully Paid
73545,Fully Paid
65365,Fully Paid
24688,Fully Paid
68874,Fully Paid
27206,Fully Paid
36574,Fully Paid
31557,Fully Paid
94737,Fully Paid
98962,Fully Paid
79189,Fully Paid
55799,Fully Paid
3338,Fully Paid
59104,Fully Paid
26413,Fully Paid
783,Fully Paid
18683,Fully Paid
39846,Fully Paid
92783,Fully Paid
15282,Fully Paid
57935,Fully Paid
68600,Fully Paid
52843,Fully Paid
16794,Fully Paid
85691,Fully Paid
3153,Fully Paid
4770,Fully Paid
12073,Fully Paid
80911,Fully Paid
23450,Fully Paid
81017,Fully Paid
20243,Fully Paid
33182,Fully Paid
10177,Fully Paid
58617,Fully Paid
45312,Fully Paid
56406,Fully Paid
32073,Fully Paid
34703,Fully Paid
33327,Fully Paid
97324,Fully Paid
36704,Fully Paid
90314,Fully Paid
53957,Charged Off
812,Fully Paid
3288,Fully Paid
24658,Fully Paid
50227,Fully Paid
32504,Fully Paid
27429,Fully Paid
59447,Fully Paid
13640,Fully Paid
23752,Fully Paid
65326,Fully Paid
41007,Fully Paid
94465,Fully Paid
6421,Fully Paid
10565,Fully Paid
21949,Charged Off
53739,Fully Paid
27218,Fully Paid
54605,Fully Paid
10050,Fully Paid
63762,Charged Off
8787,Fully Paid
12819,Fully Paid
42853,Fully Paid
3825,Fully Paid
97113,Fully Paid
35951,Fully Paid
46810,Fully Paid
88838,Fully Paid
25821,Fully Paid
66805,Fully Paid
45867,Fully Paid
13064,Fully Paid
47401,Fully Paid
59504,Fully Paid
83389,Fully Paid
45476,Fully Paid
90833,Fully Paid
32971,Fully Paid
15417,Fully Paid
94986,Fully Paid
29721,Fully Paid
68843,Fully Paid
88506,Fully Paid
9930,Fully Paid
38803,Fully Paid
99671,Fully Paid
72487,Fully Paid
51658,Fully Paid
12206,Fully Paid
14543,Fully Paid
56236,Fully Paid
65168,Fully Paid
458,Fully Paid
45961,Fully Paid
51791,Fully Paid
53310,Fully Paid
47602,Fully Paid
50488,Fully Paid
59236,Fully Paid
76861,Fully Paid
76113,Fully Paid
48169,Fully Paid
80456,Fully Paid
44952,Fully Paid
97769,Fully Paid
77661,Fully Paid
14300,Fully Paid
90825,Fully Paid
83747,Fully Paid
50287,Fully Paid
66520,Fully Paid
40035,Fully Paid
63715,Fully Paid
62136,Fully Paid
88396,Fully Paid
24009,Fully Paid
60362,Fully Paid
20494,Fully Paid
4920,Fully Paid
37140,Fully Paid
86288,Fully Paid
20753,Fully Paid
23715,Fully Paid
65856,Fully Paid
22460,Fully Paid
70250,Fully Paid
21156,Fully Paid
11041,Fully Paid
88130,Fully Paid
20524,Fully Paid
38900,Fully Paid
90791,Fully Paid
20934,Fully Paid
80511,Fully Paid
7285,Fully Paid
96603,Fully Paid
2147,Fully Paid
48513,Fully Paid
37144,Fully Paid
62666,Fully Paid
71572,Fully Paid
62972,Fully Paid
71861,Fully Paid
25077,Fully Paid
1570,Fully Paid
95174,Fully Paid
4458,Fully Paid
91226,Fully Paid
30140,Fully Paid
97684,Fully Paid
15657,Fully Paid
121,Fully Paid
48968,Fully Paid
85303,Fully Paid
36880,Fully Paid
49422,Fully Paid
65231,Fully Paid
72166,Fully Paid
84807,Fully Paid
24762,Fully Paid
12628,Fully Paid
58086,Fully Paid
89588,Fully Paid
33100,Fully Paid
6318,Fully Paid
88033,Fully Paid
26435,Fully Paid
28032,Fully Paid
99839,Fully Paid
85933,Fully Paid
63854,Fully Paid
29542,Fully Paid
52226,Fully Paid
81046,Fully Paid
94041,Fully Paid
26465,Fully Paid
15863,Fully Paid
74739,Fully Paid
8539,Fully Paid
23018,Fully Paid
38721,Fully Paid
64044,Fully Paid
88917,Fully Paid
49595,Fully Paid
59887,Fully Paid
15381,Fully Paid
76532,Fully Paid
61430,Fully Paid
7630,Charged Off
6886,Charged Off
73676,Charged Off
13171,Fully Paid
68217,Fully Paid
94978,Fully Paid
52160,Fully Paid
65621,Fully Paid
22323,Fully Paid
57959,Fully Paid
67744,Fully Paid
97721,Fully Paid
71913,Fully Paid
80024,Fully Paid
30227,Fully Paid
33623,Fully Paid
69206,Fully Paid
95871,Fully Paid
97669,Fully Paid
60042,Fully Paid
27074,Fully Paid
47350,Fully Paid
38025,Fully Paid
68168,Fully Paid
7931,Fully Paid
80588,Charged Off
56989,Fully Paid
72292,Fully Paid
15966,Fully Paid
4870,Fully Paid
93076,Fully Paid
7790,Fully Paid
48885,Fully Paid
53208,Fully Paid
69065,Fully Paid
33944,Fully Paid
59332,Fully Paid
4646,Fully Paid
63271,Fully Paid
40365,Fully Paid
60952,Fully Paid
41600,Fully Paid
92207,Fully Paid
58926,Fully Paid
60757,Fully Paid
47783,Fully Paid
97434,Fully Paid
53079,Fully Paid
28204,Fully Paid
71344,Fully Paid
47402,Fully Paid
80219,Fully Paid
88176,Fully Paid
31404,Fully Paid
82196,Fully Paid
88583,Fully Paid
76319,Fully Paid
82188,Fully Paid
69971,Fully Paid
73352,Fully Paid
20575,Fully Paid
76568,Fully Paid
62508,Fully Paid
86661,Fully Paid
73107,Fully Paid
43589,Fully Paid
967,Fully Paid
47302,Fully Paid
1062,Fully Paid
36021,Fully Paid
97858,Fully Paid
26578,Fully Paid
58846,Fully Paid
73209,Fully Paid
71287,Charged Off
68534,Fully Paid
67342,Fully Paid
79847,Fully Paid
85587,Fully Paid
34202,Fully Paid
35584,Fully Paid
68588,Fully Paid
70394,Fully Paid
34951,Fully Paid
51110,Fully Paid
4389,Fully Paid
4302,Fully Paid
16941,Fully Paid
1573,Fully Paid
79068,Fully Paid
68146,Fully Paid
22256,Fully Paid
50469,Fully Paid
24495,Fully Paid
23382,Fully Paid
32206,Fully Paid
15515,Fully Paid
75544,Fully Paid
34442,Fully Paid
17549,Fully Paid
71114,Fully Paid
55033,Fully Paid
37164,Fully Paid
2106,Fully Paid
7968,Fully Paid
83827,Fully Paid
67124,Fully Paid
27004,Fully Paid
11154,Fully Paid
65270,Fully Paid
44719,Fully Paid
76852,Fully Paid
16680,Fully Paid
38483,Fully Paid
25626,Fully Paid
59561,Fully Paid
83903,Fully Paid
6116,Fully Paid
54554,Fully Paid
58521,Fully Paid
64268,Fully Paid
83654,Fully Paid
45052,Fully Paid
54388,Fully Paid
79491,Fully Paid
98390,Fully Paid
88303,Fully Paid
39773,Fully Paid
77651,Fully Paid
17430,Fully Paid
56598,Fully Paid
83132,Fully Paid
55744,Fully Paid
65136,Fully Paid
93669,Fully Paid
58611,Fully Paid
34334,Fully Paid
76609,Fully Paid
32310,Fully Paid
321,Fully Paid
73344,Fully Paid
66828,Fully Paid
74812,Fully Paid
30731,Fully Paid
84006,Fully Paid
54174,Fully Paid
41610,Fully Paid
17254,Fully Paid
47137,Fully Paid
40425,Fully Paid
53277,Fully Paid
8651,Fully Paid
37885,Fully Paid
33989,Fully Paid
62502,Fully Paid
10318,Fully Paid
93032,Fully Paid
87486,Fully Paid
35967,Fully Paid
86733,Fully Paid
72023,Fully Paid
9565,Fully Paid
77409,Fully Paid
21216,Fully Paid
22520,Fully Paid
60715,Fully Paid
72483,Fully Paid
44708,Fully Paid
90854,Charged Off
3096,Fully Paid
50797,Fully Paid
9123,Fully Paid
32608,Fully Paid
53414,Fully Paid
45332,Fully Paid
64444,Fully Paid
99172,Fully Paid
61249,Charged Off
18342,Fully Paid
19224,Fully Paid
48255,Fully Paid
12351,Fully Paid
51432,Fully Paid
15608,Fully Paid
13626,Fully Paid
84005,Fully Paid
37712,Fully Paid
43225,Fully Paid
18762,Fully Paid
28521,Fully Paid
61590,Fully Paid
75305,Fully Paid
33473,Fully Paid
94802,Fully Paid
64395,Fully Paid
66840,Fully Paid
4329,Fully Paid
40728,Fully Paid
8397,Fully Paid
7296,Fully Paid
64334,Fully Paid
10868,Fully Paid
22091,Fully Paid
67400,Fully Paid
87432,Fully Paid
98870,Fully Paid
79473,Fully Paid
13475,Fully Paid
67994,Fully Paid
9740,Fully Paid
94522,Fully Paid
16245,Fully Paid
90582,Fully Paid
69197,Fully Paid
33962,Fully Paid
22245,Fully Paid
65446,Fully Paid
41848,Fully Paid
44826,Charged Off
49912,Fully Paid
74655,Fully Paid
48432,Fully Paid
46200,Fully Paid
20263,Fully Paid
26536,Fully Paid
69534,Charged Off
76206,Fully Paid
71842,Fully Paid
80977,Fully Paid
92177,Fully Paid
84467,Fully Paid
99187,Fully Paid
72798,Fully Paid
68916,Charged Off
87691,Fully Paid
99466,Fully Paid
30836,Fully Paid
717,Fully Paid
32865,Fully Paid
39126,Fully Paid
1216,Fully Paid
33863,Fully Paid
96682,Fully Paid
20449,Fully Paid
94535,Fully Paid
80371,Fully Paid
56751,Fully Paid
12391,Fully Paid
62544,Fully Paid
37806,Fully Paid
50575,Fully Paid
34781,Fully Paid
94933,Charged Off
54941,Fully Paid
5233,Fully Paid
31029,Fully Paid
31995,Fully Paid
85925,Fully Paid
43933,Fully Paid
86724,Fully Paid
47287,Fully Paid
50778,Fully Paid
43548,Fully Paid
10913,Fully Paid
85628,Charged Off
85394,Fully Paid
10880,Fully Paid
66979,Fully Paid
91948,Fully Paid
58541,Fully Paid
45029,Fully Paid
57951,Fully Paid
46833,Fully Paid
51397,Fully Paid
38332,Fully Paid
1435,Fully Paid
3240,Fully Paid
49204,Fully Paid
9328,Fully Paid
9655,Fully Paid
84118,Fully Paid
1225,Fully Paid
47290,Fully Paid
73350,Fully Paid
58274,Fully Paid
27839,Fully Paid
69122,Fully Paid
68280,Fully Paid
95277,Fully Paid
29330,Fully Paid
87051,Fully Paid
75905,Fully Paid
71263,Fully Paid
71125,Fully Paid
54227,Fully Paid
16490,Fully Paid
18914,Fully Paid
56161,Fully Paid
97497,Fully Paid
29211,Fully Paid
83244,Fully Paid
44915,Fully Paid
32620,Fully Paid
61915,Fully Paid
12671,Fully Paid
48085,Fully Paid
76326,Fully Paid
3253,Fully Paid
20762,Fully Paid
17421,Fully Paid
55331,Fully Paid
84990,Fully Paid
79536,Charged Off
66957,Fully Paid
33169,Fully Paid
66624,Fully Paid
45631,Fully Paid
95267,Fully Paid
14646,Fully Paid
27826,Fully Paid
38719,Fully Paid
1948,Fully Paid
92902,Fully Paid
35890,Fully Paid
70988,Fully Paid
26649,Fully Paid
69430,Fully Paid
72210,Fully Paid
54347,Fully Paid
71364,Fully Paid
15027,Fully Paid
24831,Fully Paid
82204,Fully Paid
62924,Fully Paid
89373,Fully Paid
40625,Fully Paid
64549,Fully Paid
53015,Fully Paid
41543,Fully Paid
5381,Fully Paid
93784,Fully Paid
4029,Fully Paid
62889,Fully Paid
98361,Fully Paid
80891,Fully Paid
51977,Fully Paid
60913,Fully Paid
90785,Fully Paid
11211,Fully Paid
22634,Fully Paid
96844,Fully Paid
76079,Fully Paid
96493,Fully Paid
57561,Fully Paid
9216,Fully Paid
19562,Fully Paid
99497,Fully Paid
62611,Charged Off
2607,Fully Paid
96246,Fully Paid
51259,Fully Paid
52605,Fully Paid
55298,Fully Paid
57718,Fully Paid
26642,Fully Paid
6414,Fully Paid
2662,Fully Paid
83732,Fully Paid
46540,Fully Paid
98733,Fully Paid
22593,Fully Paid
13634,Fully Paid
49509,Fully Paid
71272,Fully Paid
80003,Fully Paid
62722,Fully Paid
58055,Fully Paid
60675,Fully Paid
77749,Fully Paid
63560,Fully Paid
44422,Fully Paid
91000,Fully Paid
64540,Fully Paid
61602,Fully Paid
16259,Fully Paid
44847,Fully Paid
35750,Fully Paid
86134,Fully Paid
59250,Fully Paid
87401,Fully Paid
44118,Fully Paid
55445,Fully Paid
50716,Fully Paid
45878,Fully Paid
29958,Charged Off
18898,Fully Paid
88735,Fully Paid
23022,Fully Paid
97209,Fully Paid
53274,Fully Paid
66822,Fully Paid
83323,Fully Paid
34176,Fully Paid
43637,Fully Paid
18593,Fully Paid
92945,Fully Paid
46797,Fully Paid
98874,Fully Paid
38353,Fully Paid
27182,Fully Paid
38875,Fully Paid
22146,Fully Paid
37289,Fully Paid
7470,Fully Paid
95237,Fully Paid
60516,Fully Paid
98034,Fully Paid
30189,Fully Paid
6278,Fully Paid
90801,Fully Paid
62273,Fully Paid
94461,Fully Paid
30544,Fully Paid
92634,Fully Paid
4515,Fully Paid
63029,Fully Paid
99802,Fully Paid
31169,Fully Paid
84691,Fully Paid
29413,Fully Paid
96444,Fully Paid
52905,Fully Paid
99638,Fully Paid
25100,Fully Paid
81189,Fully Paid
5404,Fully Paid
69722,Fully Paid
33617,Fully Paid
62826,Fully Paid
80918,Fully Paid
54397,Fully Paid
32406,Fully Paid
67054,Fully Paid
40250,Fully Paid
4096,Fully Paid
21057,Fully Paid
27001,Fully Paid
62494,Fully Paid
88791,Fully Paid
14405,Fully Paid
9902,Fully Paid
38920,Fully Paid
60769,Fully Paid
60154,Fully Paid
71037,Fully Paid
53167,Fully Paid
3339,Fully Paid
46279,Fully Paid
83359,Fully Paid
45070,Fully Paid
71160,Fully Paid
45625,Fully Paid
95141,Fully Paid
50096,Fully Paid
49583,Fully Paid
84534,Fully Paid
17209,Fully Paid
37475,Fully Paid
33015,Fully Paid
79248,Fully Paid
677,Fully Paid
80162,Fully Paid
28953,Charged Off
70107,Fully Paid
56837,Fully Paid
93801,Fully Paid
31645,Fully Paid
48715,Fully Paid
98020,Fully Paid
3744,Fully Paid
17159,Fully Paid
83968,Fully Paid
92730,Fully Paid
33309,Fully Paid
6305,Fully Paid
90796,Fully Paid
39651,Fully Paid
14128,Fully Paid
78718,Fully Paid
36723,Fully Paid
56162,Fully Paid
73953,Fully Paid
40732,Fully Paid
44663,Fully Paid
91646,Fully Paid
38596,Fully Paid
31552,Fully Paid
16279,Fully Paid
56011,Fully Paid
11506,Fully Paid
40273,Fully Paid
42556,Fully Paid
40137,Fully Paid
18815,Fully Paid
19484,Fully Paid
44498,Fully Paid
9404,Fully Paid
17825,Fully Paid
14672,Fully Paid
27666,Fully Paid
83325,Fully Paid
33510,Fully Paid
23037,Fully Paid
26586,Fully Paid
35129,Fully Paid
13184,Fully Paid
56098,Fully Paid
25494,Fully Paid
28213,Fully Paid
66986,Fully Paid
13576,Fully Paid
30746,Fully Paid
49047,Fully Paid
39500,Fully Paid
89061,Fully Paid
11898,Fully Paid
35190,Fully Paid
92609,Fully Paid
78175,Charged Off
69200,Charged Off
35180,Fully Paid
49026,Fully Paid
38194,Fully Paid
11533,Fully Paid
14010,Fully Paid
41414,Fully Paid
69406,Fully Paid
35467,Fully Paid
30336,Fully Paid
96589,Fully Paid
93965,Fully Paid
85688,Fully Paid
59268,Fully Paid
83928,Fully Paid
46623,Fully Paid
86231,Fully Paid
60135,Fully Paid
50936,Charged Off
43957,Fully Paid
34299,Fully Paid
21315,Fully Paid
16932,Fully Paid
26342,Fully Paid
29416,Fully Paid
98584,Fully Paid
58151,Fully Paid
97259,Fully Paid
80014,Fully Paid
8852,Fully Paid
28948,Fully Paid
87854,Fully Paid
97150,Fully Paid
5345,Fully Paid
49209,Fully Paid
14325,Fully Paid
47874,Fully Paid
85663,Fully Paid
35407,Fully Paid
12912,Fully Paid
74727,Fully Paid
74715,Charged Off
12221,Fully Paid
89323,Fully Paid
54488,Fully Paid
98056,Fully Paid
12784,Fully Paid
27749,Fully Paid
69426,Fully Paid
31154,Fully Paid
84890,Fully Paid
18463,Fully Paid
18160,Fully Paid
81059,Fully Paid
11605,Fully Paid
68716,Fully Paid
73351,Fully Paid
68668,Fully Paid
15907,Fully Paid
53674,Fully Paid
7712,Fully Paid
87161,Fully Paid
31117,Fully Paid
97892,Fully Paid
3034,Fully Paid
90534,Fully Paid
6467,Fully Paid
55294,Fully Paid
76072,Fully Paid
27760,Fully Paid
12464,Fully Paid
81652,Fully Paid
68064,Fully Paid
43917,Fully Paid
21353,Fully Paid
77924,Fully Paid
728,Fully Paid
1422,Fully Paid
18294,Fully Paid
97211,Fully Paid
78547,Fully Paid
39205,Fully Paid
3386,Fully Paid
56718,Fully Paid
68643,Fully Paid
76099,Fully Paid
91806,Fully Paid
11325,Fully Paid
43240,Fully Paid
19147,Fully Paid
52542,Fully Paid
45791,Fully Paid
35477,Fully Paid
5148,Fully Paid
38886,Fully Paid
48555,Fully Paid
1243,Fully Paid
43307,Fully Paid
60344,Fully Paid
21350,Fully Paid
85429,Fully Paid
55064,Fully Paid
66150,Fully Paid
50906,Fully Paid
77246,Fully Paid
33419,Fully Paid
45044,Fully Paid
46017,Fully Paid
78860,Fully Paid
21929,Fully Paid
84021,Fully Paid
39928,Fully Paid
34824,Fully Paid
51285,Fully Paid
96921,Fully Paid
38670,Fully Paid
1159,Fully Paid
9683,Fully Paid
89704,Fully Paid
76484,Fully Paid
12126,Fully Paid
4623,Fully Paid
11544,Fully Paid
82028,Fully Paid
76741,Fully Paid
24328,Fully Paid
58669,Fully Paid
74297,Fully Paid
18351,Fully Paid
94034,Fully Paid
3269,Fully Paid
54149,Fully Paid
24146,Fully Paid
57309,Fully Paid
98695,Fully Paid
37214,Fully Paid
82623,Fully Paid
6586,Fully Paid
18376,Fully Paid
78682,Fully Paid
25671,Fully Paid
18481,Fully Paid
22318,Fully Paid
69538,Fully Paid
6554,Fully Paid
38860,Fully Paid
63413,Charged Off
60114,Fully Paid
58104,Fully Paid
4549,Fully Paid
62515,Fully Paid
28679,Fully Paid
62112,Fully Paid
19636,Fully Paid
31979,Fully Paid
7399,Fully Paid
46112,Fully Paid
74738,Fully Paid
88257,Fully Paid
9661,Fully Paid
6297,Fully Paid
77647,Fully Paid
19155,Fully Paid
73702,Fully Paid
20961,Fully Paid
23778,Fully Paid
71663,Fully Paid
48097,Fully Paid
70693,Fully Paid
51177,Fully Paid
49482,Fully Paid
79645,Charged Off
31780,Fully Paid
39152,Fully Paid
38302,Fully Paid
73626,Fully Paid
80265,Fully Paid
82928,Fully Paid
1616,Fully Paid
18799,Fully Paid
75652,Fully Paid
95523,Fully Paid
789,Fully Paid
9039,Fully Paid
49036,Fully Paid
16479,Fully Paid
95867,Fully Paid
